,Credibility_Rank,Traffic_Rank,Bias_Rank,Factual_Reporting,Questionable,NaNs_Per_Row,Avrg_Per_Row
25118,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25119,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25120,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25121,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25122,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25123,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
25124,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
25125,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
25126,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
25127,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
25128,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25129,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
25130,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25131,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25132,-1.0,-1.0,0.0,1.0,['No Data'],0,-0.2
25133,-1.0,1.0,-1.0,-1.0,-0.21428571428571427,0,-0.4
25134,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25135,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25136,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25137,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25138,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25139,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25140,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25141,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25142,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25143,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25144,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25145,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25146,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25147,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
25148,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25149,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
25150,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25151,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25152,0.0,1.0,-1.0,0.0,['No Data'],1,-0.2
25153,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
25154,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
25155,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25156,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25157,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25158,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25159,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
25160,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
25161,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25162,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
25163,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25164,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25165,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
25166,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
25167,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25168,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25169,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25170,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
25171,1.0,-1.0,0.0,1.0,['No Data'],0,0.2
25172,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25173,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25174,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25175,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
25176,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25177,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25178,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25179,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25180,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25181,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25182,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25183,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25184,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
25185,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25186,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25187,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25188,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25189,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25190,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25191,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
25192,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25193,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25194,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
25195,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25196,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25197,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25198,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25199,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25200,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25201,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25202,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25203,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25204,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25205,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25206,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25207,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25208,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25209,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
25210,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25211,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
25212,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25213,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
25214,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25215,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25216,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25217,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25218,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25219,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25220,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25221,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25222,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25223,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25224,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25225,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
25226,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25227,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25228,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25229,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25230,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25231,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25232,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25233,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25234,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
25235,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25236,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25237,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
25238,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25239,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25240,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25241,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25242,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
25243,0.0,1.0,-1.0,0.0,['No Data'],1,-0.2
25244,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25245,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25246,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25247,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
25248,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25249,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25250,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25251,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25252,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25253,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25254,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
25255,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25256,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25257,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25258,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25259,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25260,-1.0,-1.0,0.0,1.0,['No Data'],0,-0.2
25261,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25262,-1.0,-1.0,0.0,1.0,['No Data'],0,-0.2
25263,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25264,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25265,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25266,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
25267,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25268,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25269,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25270,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
25271,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25272,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25273,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25274,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25275,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25276,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25277,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25278,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25279,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25280,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25281,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
25282,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
25283,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25284,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25285,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
25286,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
25287,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25288,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25289,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25290,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25291,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25292,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25293,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25294,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25295,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25296,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25297,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
25298,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25299,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25300,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25301,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25302,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25303,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25304,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25305,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25306,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25307,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25308,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25309,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25310,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25311,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25312,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25313,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25314,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25315,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25316,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
25317,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25318,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25319,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25320,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25321,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25322,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25323,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25324,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25325,1.0,-1.0,0.0,1.0,['No Data'],0,0.2
25326,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25327,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25328,-1.0,-1.0,-1.0,-1.0,['No Data'],0,-0.8
25329,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
25330,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
25331,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25332,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25333,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
25334,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25335,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25336,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25337,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25338,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25339,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25340,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25341,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
25342,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25343,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25344,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25345,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
25346,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25347,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25348,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25349,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25350,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25351,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
25352,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25353,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25354,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25355,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
25356,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
25357,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25358,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25359,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25360,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25361,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25362,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
25363,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
25364,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25365,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
25366,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25367,0.0,1.0,-1.0,0.0,['No Data'],1,-0.2
25368,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25369,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
25370,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
25371,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25372,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25373,-1.0,1.0,-1.0,-1.0,['No Data'],0,-0.4
25374,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25375,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25376,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
25377,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25378,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25379,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
25380,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25381,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25382,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25383,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25384,0.0,1.0,-1.0,0.0,['No Data'],1,-0.2
25385,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25386,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25387,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25388,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25389,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25390,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25391,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25392,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
25393,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
25394,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25395,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25396,0.0,1.0,-1.0,0.0,['No Data'],1,-0.2
25397,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25398,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
25399,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25400,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25401,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
25402,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
25403,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25404,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25405,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
25406,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
25407,-1.0,-1.0,0.0,1.0,['No Data'],0,-0.2
25408,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
25409,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
25410,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25411,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
25412,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25413,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25414,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25415,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
25416,0.0,1.0,-1.0,0.0,['No Data'],1,-0.2
25417,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
25418,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25419,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25420,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
25421,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25422,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
25423,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25424,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25425,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25426,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25427,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
25428,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25429,0.0,1.0,-1.0,0.0,['No Data'],1,-0.2
25430,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25431,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
25432,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25433,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25434,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
25435,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25436,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25437,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25438,1.0,-1.0,0.0,1.0,['No Data'],0,0.2
25439,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25440,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25441,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25442,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25443,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25444,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25445,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25446,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25447,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25448,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25449,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25450,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
25451,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25452,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25453,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25454,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25455,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25456,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25457,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
25458,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
25459,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25460,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25461,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25462,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25463,1.0,-1.0,0.0,1.0,['No Data'],0,0.2
25464,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25465,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
25466,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
25467,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
25468,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25469,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25470,1.0,-1.0,0.0,1.0,['No Data'],0,0.2
25471,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
25472,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
25473,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25474,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
25475,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25476,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25477,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25478,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
25479,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25480,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25481,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
25482,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
25483,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
25484,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25485,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25486,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25487,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25488,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25489,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25490,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25491,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
25492,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
25493,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25494,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
25495,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
25496,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
25497,1.0,1.0,0.0,1.0,['No Data'],0,0.6
25498,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25499,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25500,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
25501,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
25502,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
25503,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
25504,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
